28873:17,542,616,2139,698,787,302,101,564,4292
28876:69190,14955,30978,88134,94923,49965,13392,89915,96102,1951
28885:
28892:
28893:8,17,518,616,84,101,564,364,656,902
28900:873,70,354,81,226,616,931,1276,1360,8016
28908:81,140,226,780,986,7211,3423,1888,2241,70
28940:64457
28946:17,245,353,94,518,616,61,364,654,1405
28973:17,616,302,654,58,518,542,101,650,486
28981:
28988:
28992:
28996:
29015:17,616,302,58,654,518,15,29,542,245
29029:17,302,58,616,654,650,29,15,32,76
29032:616,58,302,654,650,15,224,238,564,542
29033:
29038:1592,17,58227,924,26628,44,2318,371,53668,2548
29045:17,302,58,616,29,84,8,15,518,1102
29046:22019,28516,87334,554,13815,23565,95378,1847,3546,10525
29056:245,4268,17,710,508,1744,2028,518,61,8
29062:302,654,58,616,29,354,8,518,138,301
29074:17,58,542,302,1196,518,616,564,654,554
29080:
29104:69,3440,1617,12597,1917
29114:1109,13312,513,48135,4268,2570,2064,1553,13842,49686
29133:25145,10981,11590,76,533,5319,8772,5372,13971,7926
29135:17,891,245,1187,518,616,8,84,301,302
29138:
29141:20096,787,4138,1023,22534,521,6157,22,14363,11300
29169:
29208:
29214:
29239:17,931,947,327,873,1382,1405,8,65,131
29252:15180,17,20416,347,14966,27364,76,1176,358,42870
29326:
29338:654,302,518,8,616,58,84,650,29,1023
29360:
29368:17,302,58,654,616,1109,8,84,289,1410
29387:19291,71615
29395:
29417:4320,78944,69859,30598,103305,40652,18994,65139,26741,3817
29423:
29424:17,654,302,616,58,650,15,61,70,76
29432:
29458:1803,10493,226,97818,93706,5738,70799,117450,11470,94954
29465:17,58,654,301,302,616,1102,84,6,8
29468:
29491:616,17,58,245,518,302,654,8,32,61
29497:17,302,616,654,518,29,8,650,84,61
29524:17,302,616,654,58,866,542,361,15,564
29525:
29548:17,302,616,8,654,301,84,1102,58,225
29549:168,2153,984,1326,719,1400,9417,8860,1013,574
29557:17,2139,302,542,70,76,616,654,698,8
29558:17,4671,311,8,101,1023,7622,508,564,42989
29561:17,8,1023,616,518,654,302,15,76,32
29569:17,616,654,58,302,6,8,554,650,29
29573:10039,17,2139,3568,76,5097,564,40,361,698
29578:
29582:
29607:866,17,76,354,654,302,58,301,84,736
29608:17,8,542,564,902,245,508,518,654,787
29620:654,17,58,542,302,1196,15,518,101,8
29668:
29700:
29701:
29708:17,616,654,58,302,650,486,62,542,861
29724:8084,118388,31445,2822,82972,46241,2083,4261,50605,46
29725:6545,76,12545,33026,13060,6,118791,53257,273,2937
29763:1023,17,70,238,58,94,224,354,654,8
29777:8322,17,16965,13077,6856,931,24933,36432,65,81
29781:463,901,15623,2318,9752,7197,550,168,6063,2103
29786:17,2162,1558,58,81,2139,124,55452,6340,16742
29825:
29837:7334,327,302,17,38004,44949,84,9594,654
29853:15947,880,7608,98723,54181,9655,508,16793,16774,392
29864:361,302,654,354,8,84,58,29,616,76
29869:7140,87046,10120,109738,27627,32108,7997,2097,211,45021
29873:
29882:
29885:115906,60507,13060,54806,114503,34120,18471,17582,79352,43542
29892:533,306,2510,26656,70031,12720,6668,62259,947,13594
29898:17,931,302,3704,1410,58,873,508,564,65
29914:
29921:302,8,58,616,654,76,363,84,542,564
29922:
29923:17,58,302,654,616,8,518,29,650,76
29930:
29943:26531,15204,53369,363,2509,565,802,13229,5078,56568
29956:
29968:19648,11543,76,4023,14993,8692,5056,83825,238,2343
29972:17,302,542,8,654,32,616,58,364,518
29993:
30054:
30064:542,15,58,162,654,616,650,861,61,302
30071:654,17,302,58,76,616,564,650,542,698
30085:17,654,616,58,650,29,518,84,15,8
30088:17,48,1187,302,2162,84,654,245,1119,518
30094:17,302,650,654,58,182,616,76,1245,29
30100:17,616,302,654,8,518,58,301,84,76
30111:17,84,245,8,518,787,1382,654,1405,1119
30151:36743,32261,39446,1342,64973,40483,216,2588,6243,77977
30164:66125,22351,1790,92198,22079,17494,2704,14514,67774,8445
30189:
30212:67498
30219:9054,1397,2510,5975,603,13341,14268,4656,6311,306
30227:17,84,518,654,1102,15,61,94,101,119
30247:379,4268,245,1002,2955,3521,103,165,353,710
30264:17,654,616,518,302,8,32,58,84,101
30282:17,361,654,302,58,76,84,616,29,354
30288:41996,35870,6201,87634,20572,55391,36886,53386,34445,64682
30290:
30304:17,70,931,508,8,302,76,518,654,245
30309:81,226,17,70,508,76,8,138,32,302
30312:654,302,17,101,616,58,542,138,564,518
30328:24775,13108,1131,1077,46776,76,16468,377,8,17
30335:
30354:17,616,8,654,15,58,302,508,542,81
30375:17,654,302,518,354,138,76,101,564,787
30392:302,17,736,654,564,58,616,8232,84,224
30396:58,84,8,518,29,15,289,76,564,542
30399:2778,2600,76,302,698,17,40,81,226,1682
30401:17,302,616,58,654,61,650,861,8,15
30417:17,15,542,654,76,518,58,302,616,656
30453:17,616,654,58,302,15,1196,554,861,542
30481:17,70,8,76,262,780,564,616,5767,650
30482:361,17,654,302,76,58,354,15,70,254
30487:
30527:
30543:61410,31490,899,3204,901,902,8,107147,88716,654
30582:17,564,302,650,58,8,654,616,70,138
30610:
30617:14852,14853,518,1544,521,10,11276,1549,1550,15
30621:564,17,70,76,226,508,38234,302,650,5567
30622:1617,12597,93408,48197,121818,12495,43327,3,1549,1551
30626:107777,15906,78853,21607,122762,31883,96824,47544,10099,28693
30647:6906,42870,358,43400,1176,8226,45123,76,27364,11887
30670:58,654,302,616,8,84,518,15,101,138
30694:5671,741,22420,13581,29000,57558,16717,68489,78658,4016
30698:
30701:654,616,302,84,518,29,58,8,61,1023
30712:17,8,76,698,564,302,616,70,358,518
30721:17,616,302,542,654,8,70,76,518,58
30738:1205,1410,4444,3618,1002,5150,76,70,17,1405
30739:17,508,8,30779,70,76,94,236,245,354
30764:58,616,542,518,654,302,8,15,61,787
30767:2548,8066,245,17,61,131,226,7210,29,84
30825:302,17,58,616,29,61,15,6,84,542
30840:17,518,8,15,302,542,616,787,84,891
30854:
30874:17,787,8,84,3039,302,58,327,518,354
30876:1326,70,76,698,901,3789,1790,8011,17,2068
30886:76,17,564,616,2139,358,361,508,866,2939
30887:17,5567,7007,13827,39430,17933,22544,3602,19987,86105
30901:17,58,616,542,302,654,61,518,650,15
30902:18114,13203,6614,40010,32352,11396,4363,20911,6589,49
30906:19489,9354,17145,30439
30921:24032,85656,50463,98736,49652,39860,68947,58835,67350,38713
30927:616,302,58,84,8,654,518,61,101,289
30934:616,58,17,302,861,650,542,29,15,1196
30937:96,542,698,40,2414,500,6901,901,3095,3144
30958:34048,23555,6,1544,80300,11,1548,6669,2062,15
30982:33504,35355,69909,6156,61,70,52930,107384,986,70149
30984:114600,88637,16405
30989:
30990:17,70,564,138,1535,76,302,508,542,1023
31000:
31001:17,654,302,58,84,616,564,518,76,8
31004:8322,17,16965,13077,12508,6856,931,24933,36432,65
31005:654,302,58,17,616,29,354,6,84,363
31010:
31016:8322,24933,16965,13077,9674,17,30815,66557,104683,18743
31023:856,12937,72834,5381,776,2700,4755,5658,63130,18215
31034:
31096:9313,1772,5956,12435,4508,2631,1878,3265,18293,650
31105:262,698,168,984,76,81,564,2139,719,463
31113:
31118:
31130:17,61,15,245,508,616,8,32,65,1410
31151:17,302,29,654,15,61,518,58,84,616
31158:
31159:2548,157,3196,5111,8069,10541,27070,4755,5627,7160
31175:
31225:3329,39596,2988,2059,10764,398,6033,1555,12056,14106
31236:
31239:
31267:32320,518,3642,10356,3824,53077,84,19666,26325,5927
31273:10923,120409,64949
31274:
31275:654,616,58,84,8,518,650,301,245,736
31288:
31293:616,17,302,58,654,542,15,101,861,289
31321:14237,68282,13051,37838,76,39089,347,3977,12301,83982
31345:9346,8,268,1550,17,93335,32431,13091,86821,2602
31348:
31352:
31355:
31356:610,17,542,616,15,58,654,302,61,322
31371:17,616,302,654,58,650,8,518,542,29
31386:17,224,654,58,302,616,650,8,1245,29
31405:
31445:
31462:17,70,76,138,1462,508,226,302,81,650
31475:654,302,58,518,8,616,84,29,650,354
31497:17,508,780,70,262,650,8,58,76,518
31499:12257,1730,118150,83943,21931,33901,719,11732,2582,64955
31502:
31508:
31510:14176,7264,98118,66646,1353,11050,95692,717,61,42547
31541:15754,5662,17,14026,302,4210,66665,5303,4032,294
31545:17,518,76,302,616,8,58,1405,70,650
31551:17,224,302,58,616,650,76,654,8,62
31563:168,719,1400,2318,4877,1230,135,2632,661,8860
31578:654,901,15,58,76,302,17,226,564,616
31585:18850,262,34823,3081,89994,68624,29458,2326,27420,62238
31597:16686,62870,47228,94594,80867,31748,20706,70125,80499,64213
31639:81,17,76,564,616,302,542,650,654,518
31644:17,76,698,358,8,302,81,564,61,361
31653:840,3196,2548,10541,27070,5111,8069,197,17,14793
31687:17,302,650,654,58,182,616,76,1245,29
31691:
31696:104129,63371,44196,2021,52320,60576,109485,121654,81079
31744:58,302,654,17,15,650,8,861,29,542
31751:
31789:
31791:
31806:56198,5120,14092,33160,65429,10819,59585,29030,62769,61
31822:
31890:67614,1410,72590,43532,525,76942,18711,41498,83615,931
31920:17,302,654,508,616,564,650,8,76,58
31926:17,76,226,500,6491,518,81,238,508,262
31933:2265,76,17,361,500,564,616,736,866,6387
31937:1549,17,65,131,2200,3304,861,486,891,1405
31947:
31955:65536,20485,6,33793,8,18447,17,79890,6168,77856
31958:
31985:
32010:17,568,20035,15,32,11980,58,616,518,542
32032:17,616,58,302,62,76,654,236,650,8
32043:17,654,58,616,29,8,84,518,650,1102
32072:6614,18114,63670,4363,49,6462,53597,20911,57987,17068
32076:
32104:
32105:302,654,58,616,8,650,29,182,76,518
32110:17,564,654,302,616,650,58,542,8,15
32123:
32140:17,302,84,8,58,873,76,518,616,1099
32145:
32161:168,719,984,5480,1528,463,9417,8860,2153,135
32165:17,8,245,76,81,226,65,301,354,518
32180:66694,57282,10752,30976,39941,26376,62252,1682,58387,10778
32185:44371,68182
32189:17,8,245,616,32,84,94,518,2302,103
32191:17,302,518,616,873,84,542,70,8,899
32205:1730,5097,3568,2139,890,17,4743,40,76,564
32215:81,17,302,76,542,564,616,650,654,58
32242:8566,59979,4798,2980,1267,6210,10316,4194,119,209
32250:
32251:
32256:
32286:654,302,58,518,8,616,84,29,650,354
32291:
32300:364,17,542,654,58,616,302,61,554,15
32329:76,2275,834,1023,1451,9662,5567,22,14363,4138
32338:17,81,2139,262,76,564,327,508,542,65
32355:
32356:2292,17,6127,76,138,500,81,226,686,785
32364:302,616,654,17,542,650,4802,58,787,518
32379:17,302,654,616,58,29,62,8,84,394
32409:17,616,302,8,76,518,542,654,736,289
32422:50737
32439:654,302,58,84,616,1102,138,8,29,518
32451:302,654,17,29,616,58,650,76,8,84
32477:8322,16965,13077,17,19528,36432,24933,20520,81,30815
32493:616,17,302,58,654,542,238,650,861,554
32495:
32533:6545,16340,48384,901,1164,8770,3214,123024,21141,86938
32546:
32565:1825,15873,521,14423,14,77327,17,18964,63527,27231
32571:17,8,518,302,616,84,542,5407,654,902
32580:47232,22146,1412,51214,7832,15634,94358,72727,21656,8111
32583:
32584:
32624:110752
32625:17,780,986,70,226,3423,7211,13544,76,8511
32628:1539,52228,4613,1030,30727,1544,7457,8320,28759,6157
32641:5452,26272,45365,7201,54147,18260,32652,656,9669,6846
32647:17,302,616,650,45,182,542,58,654,8
32656:17,302,58,616,654,29,8,650,61,162
32667:
32675:921,54178,1899,111031,56455,21193,64343,81708,62290,75860
32684:17,58,289,101,616,1804,2469,8,654,73
32701:16960,108635
32707:
32715:17,508,61,15,654,1109,13895,245,302,616
32751:17,616,8,542,650,61,76,302,654,518
32773:18287,13051,17,76,224,81,2139,2275,616,931
32776:3514,4797,4589,8694,12993,16127,1951,6417,353,94
32780:1091,1539,21005,46704,3704,1208,84669,2680,79575,11584
32817:104353,503,17381,225,108744,56361,3915,27597,429,9456
32819:
32822:29003,3157
32823:99682,96195,115622,69159,38024,72233,46250,23435,77997,6670
32843:245,94,1002,12329,17,103,354,2548,518,61
32871:285,15,542,17,289,8,58,238,302,518
32879:17519,2593,12115,16485,2200,4583,535,6759,738,56113
32893:168,984,661,1400,8860,2153,76,5480,8733,801
32902:
32917:61,81,65,76,302,616,15,17,2223,10455
32919:616,17,654,58,302,29,15,8,1196,61
32921:302,17,654,58,616,508,8,84,32,6
32936:78848,45699,52001,4263,2729,5934,65976,71609,96319,115924
32953:
32955:17,302,616,650,654,58,76,15,1245,8
32977:
32978:17,302,654,94,363,76,84,2200,61,486
32982:
32984:17,245,472,15,103,1382,518,542,616,2955
32986:
32994:
33005:76594,76357,6916,395,90254,93336,7194,74280,11822,85935
33043:17,654,58,616,8,84,542,518,76,564
33045:302,114006,1030,13832,59913,2570,11789,15,17,4628
33108:168,76,1528,719,1326,463,984,661,5480,297
33135:7556,905,22028,49937,71954,4755,4261,40,49736,8498
33136:17,302,654,616,58,542,564,76,8,29
33149:48,899,17,6450,84,302,518,947,354,8
33151:33504,35355,69909,6156,61,70,52930,107384,986,70149
33181:17,616,302,58,301,654,8,138,518,84
33201:
33206:
33207:
33225:564,17,1410,245,302,508,616,518,8,441
33232:273,616,58,302,11803,5702,1832,902,6,8
33258:
33261:
33268:4112,52770
33316:654,302,58,518,8,616,84,29,650,354
33346:17,2030,302,616,61,8,518,654,32,58
33352:899,48,1187,17,6450,1119,4420,84,518,245
33355:16596,18435,37380,5718,9222,1546,57335,25615,54839,19474
33364:245,4268,103,17,15,32,1126,518,2955,9572
33373:17,616,76,302,58,654,518,8,224,94
33374:96177,54167,2345,429,92196,63121,25,33055
33406:76,2130,226,6447,19885,4708,14951,14961,683,9075
33409:518,8,17,1201,84,58,245,656,61,353
33421:4671,7622,2543,311,8772,5975,76,2139,891,17316
33432:17,84,518,302,616,58,654,101,29,1102
33443:236,6,17,554,45,101,3731,4268,238,285
33453:63384,16034,87670
33454:11637,17,6435,36630,1608,947,13277,61444,33126,17414
33491:17,81,76,2139,70,616,262,508,65,94
33525:21639,69391,27409,39442,122516,94872,12703,34208,103073,54949
33527:
33528:17,81,76,51952,861,58360,3223,1405,1693,1804
33539:17,654,2030,302,616,58,15,29,61,542
33541:2153,168,1460,5480,2275,719,2139,6097,9417,4103
33547:
33554:
33557:10020,19350,39436,2309,545,86058,31789,15928,14467,99983
33561:22018,103264,73498,80357,98307,14983,51212,115181,18201,2715
33582:2898,103141,30598
33590:17,302,616,654,58,15,224,650,542,61
33614:3,43013,65542,73735,8,15,47120,17,2068,22551
33615:17,84,518,302,616,654,58,1102,101,564
33616:41065,7372,3509,22597,81,61651,262,353,403,18939
33621:53672,4117
33652:
33701:361,2946,3407,19955,22506,35840,8,11,14348,2062
33702:1604,39963,7941,13893,16330,76384,98818,64389,71304,83595
33707:17,81,780,226,542,70,616,654,302,8
33721:17,81,76,2139,70,616,262,508,65,94
33722:6186,47232,88128,13957,22928,43289,32154,8133,25636,55973
33737:17,302,616,58,224,8,654,62,542,15
33752:
33783:13312,9217,47089,358,46086,80391,1544,42506,35671,118285
33787:81,17,650,76,302,616,58,654,289,780
33789:
33807:17,168,58,616,76,654,302,719,15,29
33808:76,81,2614,168,8860,1326,10267,17,226,297
33809:17,70,226,616,564,1535,81,302,654,138
33837:
33841:
33844:76,564,17,302,654,58,285,327,650,1196
33859:
33866:
33868:116416,57825,52139,3918,2200,16376
33869:94067,22029,16021,39319,3224,26523,39844,7622,1446,15403
33874:17,787,654,8,616,302,58,84,518,32
33884:533,9054,4889,603,14268,6311,76,911,10981,7926
33910:429,44054,99846,13832,5514,11,9613,30094,28560,273
33921:
33988:
33998:273,17,302,58,518,616,14721,29,8,30
34022:
34027:225,15207,76,36541,26360,521,117,59746,14754,429
34041:70,58,2193,81,84,1099,226,472,500,650
34048:5468,33217,34675,37389,51868,21541,27819,35908,68175,92702
34054:
34068:875,1187,899,48,17,518,354,84,245,947
34092:56697,224,89028,48337,14504,54479,1489,83353,62,10775
34093:1160,43529,93840,4497,17429,32792,673,162,24491,3757
34105:1754,77581,385,805,39936,11401,11281,45975,3250,120518
34106:9354,81,8454,25114,64,14508,731,43783,4154,72271
34119:
34124:17,302,58,616,29,84,8,1102,518,15
34148:17,302,616,654,736,8,58,518,542,15
34172:263,5523,429,4249,47321,16642,302,78361,56244,3028
34174:17,654,518,32,787,58,542,616,8,245
34179:80861,285,64384,1451,22766,60686,3190,45660
34188:58,84,1102,616,138,8,650,866,289,518
34227:8,1348,2602,45,58,62,650,5262,10455,236
34292:17,616,302,654,58,518,542,650,101,486
34293:
34304:17,616,58,15,542,32,302,61,1196,650
34309:7941,13893,37503,17,76,8,84,2266,363,518
34318:
34335:
34341:5697,21541,588,103941,33217,40639,71303,62180,53086,2406
34347:60217,50090,16299
34350:103424,80898,107014,56842,120331,32782,68112,86549,80985,66074
34378:953,68750,1158
34398:18059,25306,26415,4453,39436,17448,34866,94,873,6774
34403:37164,18994,19406,35426,16745,13695,86151,55433,1474,25358
34421:8,302,654,616,58,542,518,84,1535,15
34433:168,719,984,1528,8860,5480,9417,463,1326,2153
34468:81,17,3516,302,15,616,58,654,29,229
34470:17,654,616,302,76,138,6,29,190,58
34492:17,564,650,654,616,1069,302,58,542,698
34498:3177,8,616,787,902,23843,88604,84,226,238
34499:17,500,76,70,564,2139,805,226,262,302
34511:12617,17,385,2946,24835,4996,518,3841,8,13065
34512:168,1400,5480,8733,8860,2642,76,801,564,5557
34523:
34527:780,17,3374,262,1749,226,5767,70,140,3423
34529:58,302,654,518,8,289,15,650,29,564
34541:931,873,17,710,245,947,8,564,508,70
34552:924,17,43124,176,4320,301,302,2547,542,31496
34553:17,3389,899,48,302,1187,616,245,891,1119
34579:61189,101798,11015,7694,17234,18996,24534,104250,114939,106748
34594:1410,1412,656,17,866,787,21,535,29,673
34603:1913,17,76,6387,2139,58,361,616,302,654
34628:64481,58050,48643,96519,70242,65936,5785,107640,116857,116411
34632:17,302,224,564,650,62,84,409,568,6759
34681:17,2194,238,924,353,4453,873,500,1164,6
34697:40543,49920,4364,86035,105624,45977,1690,52252,64416,3233
34698:17,654,84,302,616,58,8,101,518,2268
34702:17,616,8,518,61,302,654,1196,4268,542
34703:
34709:6901,4146,8783,2528,2354,12093,6117,16658,4093,8129
34710:650,17,1245,224,302,654,182,8,616,15
34717:
34740:302,654,616,84,29,289,285,1102,322,101
34741:50023
34742:90635,84112,18962,120981,2583,409,56735,118559,117666,49960
34753:41620,3739,710,13016,8557,75114,2715,441,6049,16332
34794:75115,4245,40853,1305,61636,6635,518,30727,65418,1804
34820:17,76,518,500,8,508,6491,58,616,226
34833:17,302,616,654,354,29,58,236,301,76
34837:
34839:2153,168,6097,76,2337,297,2139,2548,226,931
34868:
34885:11448,441,1002,3506,8,32,131,245,285,378
34895:
34896:9043,76,10163,24381,17,238,262,13060,2717,62976
34901:1784,76,17,1002,1344,40,70,81,226,535
34906:
34917:66419
34936:112434,34251,90412
34973:40,81,2139,17,76,14147,327,545,564,14597
34974:654,616,17,15,542,650,29,61,564,289
34976:
34978:285,616,58,88144,542,564,596,1196,5998,47099
35005:17,302,58,616,518,654,15,61,32,8
35021:17,654,302,518,616,1382,84,8,15,58
35026:
35086:31225,63964,60900
35087:302,17,616,654,554,29,8,76,6,62
35092:16166,15184,37265,23467,36088,11351,720,34554,36715,899
35127:
35150:616,58,654,17,302,15,32,61,364,8
35151:302,17,58,616,542,518,654,15,289,564
35166:37773,29532,39668,99712,30977,10519,17865,47327,44004,69113
35167:13894,564,17,245,1744,2048,4755,441,518,9497
35176:81,226,654,986,3423,70,616,508,17,61
35211:2852,105317,27127,69907,1884,106391,1356,85202,46547,35191
35212:7334,787,4475,9594,17,379,4671,3520,24538,8
35214:17,500,262,4979,28166,22801,81,33223,2139,18892
35229:
35231:140,986,262,780,226,1749,5767,508,17,8283
35241:10536,3506,441,1002,3618,30778,18783,4696,14955,14983
35244:20710,899,26380,2162,1600,108487,6534,270,1039,83991
35251:6145,2051,6,8,17,22531,6165,51224,26650,30
35255:
35274:
35275:1352,10041,1527,189,2880,3107,3172,4825,508,1712
35289:
35296:
35297:11800,56113,64628,12791,2593,72766,13504,12115,51035,17519
35311:3,43013,65542,73735,8,15,47120,17,2068,22551
35332:616,17,654,302,58,76,542,15,564,483
35348:302,17,654,58,8,29,84,650,76,564
35365:84,302,616,654,58,1102,787,15,29,289
35380:302,17,58,29,15,518,542,8,289,650
35429:
35448:18531,11556,2031,1164,1190,30348,431,2008,19950,496
35456:24775,206,1077,1131,377,13108,46776,14825,9069,931
35495:17,508,654,58,76,302,84,327,650,736
35510:8321,3372,226,6503,17,70,1790,2068,11563,8211
35518:81,17,780,8,654,84,518,58,70,302
35525:17,70,616,518,654,302,8,76,354,84
35558:8322,13077,24933,51232,4409,6856,31597,17,18743,13647
35572:17,654,302,58,616,29,76,542,650,8
35574:117771,58289,4719,46592,1410,4364,62863,17,2200,301
35576:
35582:3378,10178,32261,40483,186,216,64973,7649,22713,1342
35593:650,17,29,58,190,225,238,6508,2414,8582
35623:48,899,17,1187,875,1119,84,3389,6450,302
35676:2510,1397,9054,5975,10981,4889,911,311,4341,6311
35688:302,654,17,58,616,518,29,84,363,650
35690:
35691:
35730:65972,118117
35746:
35757:27152,37196,162,1023,2302,76,97,302,364,708
35771:18645,8,1679,17,1299,78240,17055,387,1668,27653
35788:
35806:17,58,101,554,302,616,654,650,8,564
35820:
35826:302,17,29,58,542,654,650,616,15,61
35850:17,302,58,654,616,1023,15,29,101,518
35859:8384
35893:
35900:616,17,944,302,8,58,654,542,1196,564
35901:
35932:58,616,76,162,3223,29,3081,61,101,302
35941:302,654,84,138,226,616,1023,301,8,58
35969:2153,6097,1460,564,76,297,719,463,7838,168
35970:24880,119725,53261
35982:81,226,17,564,1749,1790,508,70,65,76
35989:1002,2548,11973,58853
35990:48724,25365,24660,114114,11015,69899,7821,46606,118607,18996
35999:76,81,698,17,25481,327,508,302,500,2139
36064:
36123:17,301,327,1535,58,131,138,289,4652,698
36135:17,302,654,616,650,58,70,542,564,1405
36176:
36179:17,654,616,61,302,518,542,650,58,15
36185:23950,14147,14467,24896,39436,10330,890,15264,3568,1758
36193:
36196:61716,1211,14206,8,6450,1119,2162,119,270,875
36210:
36216:17,76,654,2579,508,70,138,698,32,58
36221:
36225:
36242:
36258:219,2100,535,12329,2717,7851,5301,1730,49393,1784
36261:
36268:26628,33833,1592,13411,53668,103949,17,87601,70521,4012
36313:654,616,58,17,302,8,61,15,162,29
36315:59623,8001,301,21879,17,84,302,20801,35307,508
36319:441,1002,1744,4513,6315,17,16465,1256,4547,3506
36330:17,58,302,483,8,84,554,564,680,902
36342:17,616,17087,3231,27883,6243,4275,273,322,736
36355:7680,18476,105524,5215,27027,9341,1919,645,78091,43152
36358:616,17,58,302,518,70,542,29,1196,650
36375:
36385:28416,29335,56693,40825,2169,60059
36393:
36418:
36419:17,780,70,508,650,8,58,76,518,564
36420:17,616,58,654,302,518,564,62,8,15
36468:302,654,17,58,616,8,84,650,138,162
36470:76,2265,17,616,302,58,358,654,8,364
36471:17,76,302,616,58,84,901,654,554,564
36488:48899,901,2059,17,6083,238,13590,6039,3736,409
36499:1913,17,76,2139,301,58,302,361,654,358
36508:17,302,654,76,616,650,101,58,542,70
36561:1795,8,119563,55309,1550,3599,38800,273,18179,46869
36563:44,224,238,3137,22365,45,10417,4394,327,2492
36564:986,81,3756,5767,226,57656,2379,4048,2069,8283
36585:2153,6097,168,76,2337,2548,4755,226,297,931
36595:17,302,654,58,518,15,8,564,76,486
36607:49230,226,2021,115462,19561,650,21015,533,866,17
36620:1352,10041,3107,1527,2880,189,3172,4825,1712,8848
36642:53765,85260,17,51091,5527,8734,99621,182,118327,696
36656:
36689:
36696:669,16965,8322,14915,104327,56139,9674,18743,113932,45886
36708:19132,11092,70506,22190,1280,40594,28190,19890,55270,11078
36723:89362,105630,59582,8611,62979,71174,99721,20618,101403,18325
36727:848,4272,5122,13091,10966,46406,94793,64290,41715,30095
36730:616,17,302,58,654,542,15,650,861,238
36790:
36797:17,508,1382,302,616,8,518,65,1287,70
36902:17,76,262,302,616,654,40,564,542,58
36948:17,285,654,8,15,289,302,1405,518,542
36960:17,616,518,245,654,542,302,8,103,32
36961:
36966:39888,61809,23314,90241
36979:
37050:63490,11276,15886,15,17,9237,25,25115,1567,4643
37053:669,8322,88867,101157,19528,112973,19823,6225,91027,5880
37054:
37058:17,70,866,354,654,302,1023,84,301,616
37078:81,14557,613,3423,1884,76,140,780,7211,3939
37088:81,780,1749,3374,262,5767,3137,16404,70,8283
37143:
37160:4755,3107,1352,10041,1527,2880,189,3172,6434,1712
37165:84,518,17,1102,302,616,1762,138,542,654
37175:302,17,58,616,654,29,650,15,6,8
37177:11576
37178:24948,103858,108998
37212:1604,13893,616,37503,78787,39963,52477,17825,5851,6
37222:17,302,654,510,58,616,32,289,542,61
37240:76735,62487
37255:
37266:
37272:
37291:157,17,2548,302,4755,70,76,8,84,197
37308:
37313:
37342:17,302,654,616,58,29,650,61,1102,6
37358:11579,654,302,17,58,285,650,1102,6,29
37380:47228,20706,80867,31748,70125,94594,80499,64213,48932
37389:168,984,1326,661,1400,76,8860,463,801,9874
37398:2401,117732,709,14918,75297,118152,24010,36535,56333,92359
37399:1460,76,508,17,297,81,1326,70,226,564
37404:17,654,302,866,58,29,616,76,8,354
37443:17,76,518,245,508,650,8,7006,58,84
37446:63048
37480:54703,10493,9794,1803,56965,30357,2869,22890,74686,409
37501:226,40197,70,24481,500,64030
37515:654,302,58,518,8,616,84,29,650,354
37516:17,302,654,58,518,15,8,564,76,486
37521:
37523:32448,9599,70272,20160,387,698,105989,43015,2185,2059
37530:65,2816,875,107926,2955,19599,1539,2579,41668,1173
37570:
37585:
37588:
37606:2142,245,39395,353,774,33882,1524,2200,8,17
37666:
37676:68498,415,2178,91460,19621,119109,18536,58740,18218,122379
37692:
37701:654,17,302,84,58,616,354,650,15,518
37708:
37731:24530,17,162,568,654,1102,8231,6203,84,94
37735:8321,3372,226,6503,17,70,1790,2068,11563,8211
37753:698,76,564,17,2139,4146,70,81,96,262
37767:
37790:
37816:17,654,61,302,564,245,542,616,15,58
37849:
37876:80222
37878:
37910:
37911:616,17,302,518,29,58,61,70,167,542
37912:
37918:
37924:
37934:58,654,302,518,616,8,84,289,1102,542
37971:17,61,302,616,15,654,58,518,674,245
37987:32256,6,41991,2059,17,6166,535,17071,29,1568
37988:52200,105164,39277,91352,86479,76833,226,52056,10662,70
37989:5975,1397,4889,9054,2510,13341,7926,603,14268,17316
38028:
38029:168,53440,14754,5405
38037:
38057:542,17,58,654,302,32,61,1196,8,238
38073:8,17,61,62,76,294,301,358,947,486
38080:68021,500,63285,3081,25230,4880,19089,19478,3737,3484
38088:168,76,984,10267,564,760,8860,801,2642,463
38108:17,8,302,1102,518,654,354,101,616,29
38168:7225,3601,2685,661,719,4877,4940,7484,9612,5557
38216:
38244:17,58,302,654,224,564,616,892,76,238
38281:17,518,616,542,302,8,58,84,654,650
38362:17,302,58,616,654,518,84,542,8,787
38367:8,654,17,564,616,15,289,902,62,97
38376:17,84,302,8,245,616,518,654,899,1119
38391:
38431:17,302,58,616,29,84,8,15,518,1102
38445:
38451:1913,2265,31633,6387,22507,698,50384,26519,22856,5443
38466:
38480:
38546:17,654,616,8,518,58,302,84,29,76
38557:44922,14338,108843,698,25153,55688,93193,114571,140,398
38578:17,138,302,354,1462,58,1762,654,8,70
38616:17,8231,45,62,2121,2157,6395,262,35186,2435
38645:9857,25317,10438,10154,10316,81,1556,5398,3672,4475
38648:20938,16710,30412,5232,373,60328,30948,1099,747,3008
38661:
38679:
38684:
38685:
38686:698,3131,70,76,33947,262,902,7491,327,2414
38691:15,17,616,8,58,61,73,103,155,354
38704:56449,115011,32775,49675,23340,86955,80495,5491,46870,27641
38715:
38736:
38739:
38766:
